ID,Severity,date/time,Start_Time,End_Time,lat,lon,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7025,2,4/22/2016 8:26,4/22/2016 8:26,4/22/2016 14:26,32.93856,-117.225,32.93727,-117.22947,0.274,At Carmel Creek Rd - Accident.,,Ted Williams Fwy W,R,San Diego,San Diego,CA,92130,US,US/Pacific,KNKX,4/22/2016 8:55,64.9,,65,29.95,10,WNW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7026,2,4/22/2016 8:29,4/22/2016 8:29,4/22/2016 14:29,34.02276,-117.81338,34.021281,-117.814389,0.117,At CA-60/Pomona Fwy - Accident. Left lane blocked.,,CA-57 S,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,4/22/2016 8:47,62.6,,63,29.99,10,WSW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7027,2,4/22/2016 8:29,4/22/2016 8:29,4/22/2016 14:29,33.79057,-118.09925,33.79248,-118.1018,0.197,At Studebaker Rd/Exit 24B - Accident.,,N Studebaker Rd,R,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,4/22/2016 8:26,63,,78,29.95,10,WNW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7028,2,4/22/2016 8:33,4/22/2016 8:33,4/22/2016 14:33,33.76927,-117.91645,33.76652,-117.92457,0.504,At Harbor Blvd - Accident. Right lane blocked.,,CA-22 W,R,Garden Grove,Orange,CA,92843,US,US/Pacific,KSNA,4/22/2016 8:53,63,,75,29.96,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7029,2,4/22/2016 8:31,4/22/2016 8:31,4/22/2016 14:31,33.77553,-117.84732,33.7774,-117.85727,0.586,At Glassell St/Grand Ave - Accident.,,CA-22 W,R,Orange,Orange,CA,92866,US,US/Pacific,KSNA,4/22/2016 8:53,63,,75,29.96,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7030,2,4/22/2016 8:55,4/22/2016 8:55,4/22/2016 14:55,33.98635,-118.28025,33.98912,-118.28019,0.191,At Slauson Ave - Accident. Right lane blocked.,,Harbor Fwy N,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,4/22/2016 8:53,62.1,,78,29.96,8,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7031,2,4/22/2016 8:57,4/22/2016 8:57,4/22/2016 14:57,33.6028,-117.17194,33.59551,-117.17699,0.582,At Clinton Keith Rd - Accident. Left lane blocked.,,I-215 S,R,Murrieta,Riverside,CA,92562,US,US/Pacific,KF70,4/22/2016 8:55,59,,63,29.96,10,South,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7032,2,4/22/2016 9:10,4/22/2016 9:10,4/22/2016 15:10,33.92321,-118.20573,33.9267,-118.21367,0.515,At Long Beach Blvd - Accident. Left lane blocked.,,I-105 W,R,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,4/22/2016 8:53,62.1,,78,29.96,8,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7033,3,4/22/2016 9:10,4/22/2016 9:10,4/22/2016 15:10,34.1563,-118.25498,34.15631,-118.25088,0.234,At Brand Blvd - Accident.,,CA-134 E,R,Glendale,Los Angeles,CA,91203,US,US/Pacific,KBUR,4/22/2016 8:53,61,,67,29.91,10,SSE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7034,2,4/22/2016 9:18,4/22/2016 9:18,4/22/2016 15:18,33.88843,-117.51361,33.88517,-117.52069,0.464,At McKinley St - Accident. Left lane blocked.,,CA-91 W,R,Corona,Riverside,CA,92879,US,US/Pacific,KAJO,4/22/2016 8:56,64,,65,29.99,10,WNW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7035,2,4/22/2016 9:36,4/22/2016 9:36,4/22/2016 15:36,34.06423,-118.15952,34.06159,-118.16842,0.541,At I-710/Long Beach Fwy/Exit 21 - Accident. Right lane blocked.,,I-10 W,R,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,4/22/2016 9:47,66.9,,68,29.95,8,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7036,2,4/22/2016 9:35,4/22/2016 9:35,4/22/2016 15:35,34.071661,-118.134393,34.07166,-118.134461,0.004,At Atlantic Blvd/Exit 23A - Accident. Left lane blocked.,,I-10 W,R,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,4/22/2016 9:47,66.9,,68,29.95,8,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7037,2,4/22/2016 9:38,4/22/2016 9:38,4/22/2016 15:38,34.05401,-118.20531,34.05454,-118.20949,0.242,Ramp to I-10 - Accident. Center lane blocked.,,I-10 W,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,4/22/2016 9:47,66.9,,68,29.95,8,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7038,2,4/22/2016 10:10,4/22/2016 10:10,4/22/2016 16:10,34.159478,-118.460646,34.159544,-118.461528,0.051,At Sepulveda Blvd - Accident. Right lane blocked.,,US-101 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,4/22/2016 9:51,66.9,,59,29.93,10,SE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7039,2,4/22/2016 10:46,4/22/2016 10:46,4/22/2016 16:46,35.065284,-120.510424,35.048109,-120.494888,1.477,At Willow Rd - Accident.,,US-101 S,R,Arroyo Grande,San Luis Obispo,CA,93420,US,US/Pacific,KSBP,4/22/2016 10:56,69.1,,54,29.98,10,South,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7040,2,4/22/2016 10:59,4/22/2016 10:59,4/22/2016 16:59,34.07203,-117.88671,34.0721,-117.8934,0.383,At Citrus St/Exit 37A - Accident. Left lane blocked.,,I-10 W,R,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,4/22/2016 10:47,68,,52,29.99,10,WSW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7041,2,4/22/2016 10:56,4/22/2016 10:56,4/22/2016 16:56,34.27397,-118.49341,34.27547,-118.49343,0.104,At CA-118/Ronald Reagan Fwy/Index St - Accident.,11194, Hayvenhurst Ave,R,Granada Hills,Los Angeles,CA,91344-5201,US,US/Pacific,KVNY,4/22/2016 10:51,72,,46,29.94,10,SSE,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7042,2,4/22/2016 10:59,4/22/2016 10:59,4/22/2016 16:59,33.78399,-117.88013,33.78096,-117.87974,0.211,Ramp to Orange Fwy - Accident.,,CA-57 S,R,Orange,Orange,CA,92868,US,US/Pacific,KSNA,4/22/2016 10:53,66.9,,66,29.98,10,South,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7043,2,4/22/2016 11:23,4/22/2016 11:23,4/22/2016 17:23,33.97867,-118.07803,33.96745,-118.08337,0.833,At Washington Blvd/Slauson Ave - Accident. Center lane blocked.,,I-605 S,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,4/22/2016 11:50,71.6,,50,29.98,10,SW,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7044,2,4/22/2016 11:35,4/22/2016 11:35,4/22/2016 17:35,33.7467,-118.00703,33.7471,-118.00749,0.038,At Goldenwest St/Exit 18 - Accident. Left lane blocked.,,Goldenwest St,R,Westminster,Orange,CA,92683,US,US/Pacific,KSLI,4/22/2016 11:58,70.2,,59,29.99,9,SW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7045,2,4/22/2016 12:04,4/22/2016 12:04,4/22/2016 18:04,33.7467,-118.00703,33.7471,-118.00749,0.038,At Goldenwest St/Exit 18 - Accident. Left lane blocked.,,Goldenwest St,R,Westminster,Orange,CA,92683,US,US/Pacific,KSLI,4/22/2016 11:58,70.2,,59,29.99,9,SW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7046,2,4/22/2016 12:14,4/22/2016 12:14,4/22/2016 18:14,32.87283,-117.10697,32.887929,-117.1124,1.09,Between Miramar Way and Miramar Rd/Pomerado Rd - Accident.,,I-15 N,R,San Diego,San Diego,CA,92145,US,US/Pacific,KSEE,4/22/2016 11:47,73.4,,44,29.98,10,West,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7047,2,4/22/2016 12:07,4/22/2016 12:07,4/22/2016 18:07,33.93017,-117.88006,33.92267,-117.88031,0.518,At Lambert Rd - Accident.,,CA-57 N,R,Brea,Orange,CA,92821,US,US/Pacific,KFUL,4/22/2016 11:53,73.9,,50,29.96,10,SW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7048,2,4/22/2016 12:26,4/22/2016 12:26,4/22/2016 18:26,34.10544,-118.25419,34.10077,-118.24859,0.455,At CA-2/Glendale Fwy - Accident.,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,4/22/2016 12:47,71.1,,55,29.97,10,Variable,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7049,2,4/22/2016 12:28,4/22/2016 12:28,4/22/2016 18:28,34.07504,-118.46846,34.07102,-118.46527,0.332,At Sunset Blvd/Church Ln/Exit 57 - Accident.,,San Diego Fwy S,R,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,4/22/2016 12:47,66.2,,68,29.99,10,SSW,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7050,2,4/22/2016 12:23,4/22/2016 12:23,4/22/2016 18:23,34.07122,-117.80858,34.05815,-117.80446,0.933,At I-10/San Bernardino Fwy - Accident.,,CA-57 S,R,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,4/22/2016 12:47,71.6,,43,30,10,WSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7051,2,4/22/2016 12:32,4/22/2016 12:32,4/22/2016 18:32,33.98785,-118.39122,33.98785,-118.39122,0,At Slauson Ave - Accident.,,CA-90 W,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,4/22/2016 12:47,66.2,,68,29.99,10,SSW,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7052,2,4/22/2016 12:41,4/22/2016 12:41,4/22/2016 18:41,33.64676,-117.742018,33.64955,-117.75159,0.583,At Irvine Center Dr/Exit 1 - Accident.,,I-405 N,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,4/22/2016 12:53,68,,59,29.99,10,SW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7053,2,4/22/2016 12:50,4/22/2016 12:50,4/22/2016 18:50,33.89275,-117.88081,33.88541,-117.88067,0.507,At Yorba Linda Blvd - Accident.,,CA-57 S,R,Fullerton,Orange,CA,92831,US,US/Pacific,KFUL,4/22/2016 12:53,73,,51,29.96,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7054,2,4/22/2016 12:58,4/22/2016 12:58,4/22/2016 18:58,34.028806,-117.754906,34.03492,-117.76156,0.569,At Rio Rancho Rd - Accident.,,Chino Valley Fwy N,R,Pomona,Los Angeles,CA,91766,US,US/Pacific,KPOC,4/22/2016 12:47,71.6,,43,30,10,WSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7055,2,4/22/2016 12:59,4/22/2016 12:59,4/22/2016 18:59,33.72224,-117.97475,33.71858,-117.97035,0.358,At Magnolia St/Exit 15 - Accident.,,San Diego Fwy S,R,Huntington Beach,Orange,CA,92647,US,US/Pacific,KSLI,4/22/2016 12:58,71.4,,56,29.99,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7056,2,4/22/2016 12:59,4/22/2016 12:59,4/22/2016 18:59,34.15315,-118.28681,34.15296,-118.27899,0.447,At I-5/Golden State Fwy - Accident.,,CA-134 E,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,4/22/2016 12:47,71.1,,55,29.97,10,Variable,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7057,2,4/22/2016 13:06,4/22/2016 13:06,4/22/2016 19:06,33.648375,-117.738216,33.63424,-117.72704,1.169,Between I-405 and I-405 Hov Ln - Accident.,,Santa Ana Fwy S,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,4/22/2016 12:53,68,,59,29.99,10,SW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7058,2,4/22/2016 13:12,4/22/2016 13:12,4/22/2016 19:12,33.46071,-117.66024,33.45653,-117.65226,0.543,At Camino De Estrella/Exit 78 - Accident.,,San Diego Fwy S,R,Capistrano Beach,Orange,CA,92624,US,US/Pacific,KNXF,4/22/2016 12:56,70,,63,29.98,9,WSW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7059,2,4/22/2016 13:25,4/22/2016 13:25,4/22/2016 19:25,33.91369,-118.11368,33.91378,-118.1095,0.24,At I-605 - Accident.,,I-105 E,R,Downey,Los Angeles,CA,90242,US,US/Pacific,KLGB,4/22/2016 13:53,72,,53,29.97,10,WSW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7060,2,4/22/2016 13:30,4/22/2016 13:30,4/22/2016 19:30,34.18721,-118.17926,34.19553,-118.18346,0.623,Between Berkshire Ave and Foothill Blvd - Accident.,,Foothill Fwy W,R,La Canada Flintridge,Los Angeles,CA,91011,US,US/Pacific,KMWS,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7061,2,4/22/2016 13:31,4/22/2016 13:31,4/22/2016 19:31,33.70889,-117.95874,33.70307,-117.95176,0.568,At Brookhurst St/Exit 14 - Accident.,,Slater Ave,R,Fountain Valley,Orange,CA,92708,US,US/Pacific,KSNA,4/22/2016 13:53,69.1,,57,29.98,10,SW,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7062,3,4/22/2016 14:29,4/22/2016 14:29,4/22/2016 20:29,32.80296,-116.95522,32.80294,-116.93321,1.278,Between Mollison Ave and CA-54/2nd St - Accident.,,I-8 E,R,El Cajon,San Diego,CA,92020,US,US/Pacific,KSEE,4/22/2016 14:47,75.2,,44,29.98,10,West,13.8,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7063,2,4/22/2016 14:34,4/22/2016 14:34,4/22/2016 20:34,33.21379,-117.38954,33.20983,-117.38705,0.309,At Harbor Dr/Exit 54C - Accident.,,San Diego Fwy S,R,Oceanside,San Diego,CA,92058,US,US/Pacific,KNFG,4/22/2016 14:54,70,,61,29.96,8,WSW,12.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7064,2,4/22/2016 15:00,4/22/2016 15:00,4/22/2016 21:00,33.81412,-118.17021,33.81266,-118.16513,0.309,At Cherry Ave/Exit 29 - Accident.,,San Diego Fwy S,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,4/22/2016 14:53,73,,44,29.97,10,West,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7065,2,4/22/2016 15:02,4/22/2016 15:02,4/22/2016 21:02,34.1553,-118.26876,34.15618,-118.2639,0.284,At Pacific Ave - Accident.,,CA-134 E,R,Glendale,Los Angeles,CA,91203,US,US/Pacific,KBUR,4/22/2016 14:53,71.1,,47,29.93,10,SSE,12.7,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7066,2,4/22/2016 15:05,4/22/2016 15:05,4/22/2016 21:05,34.03275,-118.18018,34.02394,-118.18007,0.609,At CA-72/Whittier Blvd - Accident.,318, S Downey Rd,L,Los Angeles,Los Angeles,CA,90063-1564,US,US/Pacific,KCQT,4/22/2016 14:47,70,,51,29.97,10,Variable,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7067,2,4/22/2016 15:13,4/22/2016 15:13,4/22/2016 21:13,33.36923,-117.22764,33.36923,-117.22769,0.003,At Stage Coach Ln - Accident.,1499, Reche Rd,R,Fallbrook,San Diego,CA,92028-3641,US,US/Pacific,KNFG,4/22/2016 14:54,70,,61,29.96,8,WSW,12.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7068,3,4/22/2016 15:22,4/22/2016 15:22,4/22/2016 21:22,33.685401,-117.896681,33.68724,-117.89841,0.161,At San Joaquin Hills Trans Corridor - Accident.,,Corona del Mar Fwy N,R,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,4/22/2016 14:53,70,,55,29.97,10,WSW,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7069,2,4/22/2016 15:35,4/22/2016 15:35,4/22/2016 21:35,33.81296,-117.91247,33.81708,-117.91677,0.377,At Harbor Blvd - Accident.,,I-5 N,R,Anaheim,Orange,CA,92802,US,US/Pacific,KFUL,4/22/2016 15:53,75.9,,37,29.96,10,WNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7070,2,4/22/2016 15:36,4/22/2016 15:36,4/22/2016 21:36,34.14865,-118.05401,34.14654,-118.02866,1.457,Between Baldwin Ave and Santa Anita Ave - Accident.,,Foothill Fwy E,R,Arcadia,Los Angeles,CA,91006,US,US/Pacific,KEMT,4/22/2016 15:45,73.4,,41,29.98,10,WSW,12.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7071,2,4/22/2016 15:34,4/22/2016 15:34,4/22/2016 21:34,33.76589,-117.9421,33.76908,-117.91628,1.499,Between Euclid St and Harbor Blvd - Accident.,13601, Taft St,R,Garden Grove,Orange,CA,92843,US,US/Pacific,KSNA,4/22/2016 15:53,70,,53,29.97,10,West,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7072,2,4/22/2016 15:40,4/22/2016 15:40,4/22/2016 21:40,34.03119,-118.03068,34.0364,-118.02399,0.526,At CA-60/Pomona Fwy - Accident.,,San Gabriel River Fwy N,R,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,4/22/2016 15:45,73.4,,41,29.98,10,WSW,12.7,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7073,2,4/22/2016 15:39,4/22/2016 15:39,4/22/2016 21:39,34.00897,-118.41578,34.02465,-118.42819,1.296,Between Venice Blvd/Sawtelle Blvd/Exit 52 and National Blvd - Accident.,,I-405 N,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,4/22/2016 15:51,66,,68,29.97,10,SW,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7074,2,4/22/2016 15:44,4/22/2016 15:44,4/22/2016 21:44,34.1736,-118.55031,34.17369,-118.55671,0.366,At Tampa Ave/Exit 24 - Accident.,,US-101 N,R,Tarzana,Los Angeles,CA,91356,US,US/Pacific,KVNY,4/22/2016 15:51,73.9,,38,29.93,10,West,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7075,2,4/22/2016 15:40,4/22/2016 15:40,4/22/2016 21:40,33.81337,-118.16685,33.8144,-118.17421,0.428,Between Cherry Ave/Exit 29 and Orange Ave/E 32nd St/Exit 29C - Accident.,,I-405 N,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,4/22/2016 15:53,72,,48,29.97,10,WNW,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7076,2,4/22/2016 15:43,4/22/2016 15:43,4/22/2016 21:43,33.81038,-118.15913,33.81177,-118.16183,0.182,At Spring St/Exit 29 - Accident.,,I-405 N,R,Long Beach,Los Angeles,CA,90806,US,US/Pacific,KLGB,4/22/2016 15:53,72,,48,29.97,10,WNW,19.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7077,2,4/22/2016 15:57,4/22/2016 15:57,4/22/2016 21:57,33.65691,-117.904,33.64918,-117.91137,0.682,At 22nd St/Victoria St - Accident.,,CA-55 S,R,Costa Mesa,Orange,CA,92627,US,US/Pacific,KSNA,4/22/2016 15:53,70,,53,29.97,10,West,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7078,2,4/22/2016 15:55,4/22/2016 15:55,4/22/2016 21:55,33.79938,-117.89767,33.80693,-117.90619,0.715,At Katella Ave/Manchester Ave - Accident.,,I-5 N,R,Anaheim,Orange,CA,92802,US,US/Pacific,KFUL,4/22/2016 15:53,75.9,,37,29.96,10,WNW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7079,2,4/22/2016 15:53,4/22/2016 15:53,4/22/2016 22:01,34.17128,-118.51509,34.17127,-118.5738,3.356,Between Balboa Blvd/Exit 21 and Winnetka Ave/Exit 25 - Accident.,,US-101 N,R,Encino,Los Angeles,CA,91316,US,US/Pacific,KVNY,4/22/2016 15:51,73.9,,38,29.93,10,West,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
